Thunderclap,sludge metal//doom metal
Thunderclaw,sludge metal//doom metal
Thundercross,symphonic metal//power metal
Thunderdeath,heavy metal
Thunderforge,power metal//heavy metal
Thundering Herd,stoner metal
Thunderlord,heavy metal
Thundershield,power metal
Thunderskull,heavy metal
Thundersteel,power metal//heavy metal//speed metal
Thunderstone,power metal
Thundertank,black metal//thrash metal
Thunorsleap,black metal
Thurisaz,black metal//death metal//pagan metal
Thus Defiled,black metal
Thy Anthem Fades,death metal
Thy Art Is Murder,deathcore metal
Thy Black Blood,black metal
Thy Blood,death metal//thrash metal
Thy Darkened Shade,black metal
Thy Darkest Empire,black metal
Thy Darkest Night,black metal
Thy Devise,heavy metal
Thy Eternity,groove metal//thrash metal
Thy Fiery Haze,black metal//thrash metal
Thy Flesh,black metal
Thy Funeral,black metal
Thy Funeral Judas,black metal
Thy Hastur,black metal//symphonic metal
Thy Kingdom Ablaze,black metal
Thy Legion,black metal//death metal
Thy Lord,experimental metal
Thy Majestie,symphonic metal//power metal
Thy Majesty,black metal
Thy Mortal Eyes,black metal
Thy Nadir,black metal
Thy Nature,death metal
Thy Primordial,black metal
Thy Sepulchral Moon,black metal//death metal
Thy Sin,death metal//progressive metal
Thy Symphony,symphonic metal//power metal
Thy Unmasked,death metal
Thyldorn,black metal//death metal
Thyne Scabbard,metalcore metal//death metal
Thynn Ice,power metal//heavy metal
Thyoneus,death metal
Thyrant,groove metal//death metal
Thyreos,heavy metal
Thyruz,black metal
Tiaga,gothic metal
Tiavara,progressive metal
Tiberius,death metal//heavy metal
Tid,progressive metal
Tides Within,stoner metal//doom metal
Tides of Darkness,death metal//thrash metal
Tiefgefroren,death metal//industrial metal
Tieflader,groove metal
Tier Ensaam,symphonic metal//folk metal
Tierra de Nadie,progressive metal//heavy metal
Tiger,heavy metal
Tiger Junkies,thrash metal
Tigres,heavy metal
Till Die,groove metal//thrash metal
Till the Dawn,death metal
Till the Extase,death metal//heavy metal
Tim Merrick,symphonic metal//power metal//progressive metal
Time,progressive metal
Time Crisis,thrash metal
Time Eclipse,power metal//progressive metal
Time Lost,progressive metal//heavy metal
Time Suspension,progressive metal
Time Under Earth,black metal//progressive metal
Time of Justice,deathcore metal//death metal
Time's Forgotten,progressive metal
Time's Up,thrash metal
Timecode,death metal
Timekeeper,heavy metal
Timeless Hall,heavy metal
Times of Grace,metalcore metal
Timesphere,progressive metal
Timestamp,heavy metal
Timesword,progressive metal
Timeworn,sludge metal
Timo Rautiainen & Trio Niskalaukaus,heavy metal
TinFoil Fuse,heavy metal
Tinger,thrash metal//heavy metal
Tipper Gor,thrash metal
Tipper Gore,thrash metal
Tirania,death metal
Tiranilor,black metal
Tired,groove metal//death metal
Tired of Waiting,metalcore metal//death metal
Tirefire,black metal
Tirgoviste,black metal
Titan Force,power metal//progressive metal
Titana,thrash metal
Titanium,power metal//thrash metal//heavy metal
Titans of the Apocalypse,death metal
Titarius,thrash metal
Titus,progressive metal
Tivaz,black metal
Tiwar,power metal
Tiwaz,black metal//pagan metal
Tjern,black metal
Tlacaelel,black metal
Tlateotocani,black metal
To Arkham,black metal
To Decay,death metal
To Hell with Em,black metal//death metal//thrash metal
To Resist Fatality,death metal
To the Bone,stoner metal
To the Cliffs,black metal//death metal
To the Darker Grounds,death metal
To the Death,thrash metal
To the Depths,deathcore metal//death metal
To'Ebah,black metal
To/Die/For,gothic metal
Toadliquor,sludge metal//doom metal
Tobeatic,sludge metal
Toby Knapp,progressive metal
Today I Wait,groove metal//deathcore metal
Today We Rise,metalcore metal
Todd,doom metal//grindcore metal
Toderlebend,death metal
Todesbaum,black metal//doom metal
Todessehnsucht,black metal
Todestriebe,black metal
Todhelm,black metal
Toecutter,death metal//thrash metal
Together,heavy metal
Toil,sludge metal//black metal//doom metal
Toilet Fetus,grindcore metal
Tokks Voitto,death metal
Toksostoma,black metal//thrash metal
Tokyo,heavy metal
Toledo,groove metal//progressive metal
Tolerance,thrash metal
Tom Abella,progressive metal
Tom Kopyto,progressive metal
Tom Mody,progressive metal
Tomb Mold,death metal
Tomb Sound,black metal
Tomb Warden,death metal//grindcore metal
Tomb of Ninus,doom metal
Tomb of Time,black metal
Tombcrusher,black metal//death metal
Tombroad,death metal
Tombstone Highway,doom metal
Tomes of Ruin,death metal
Tommyknockerz,thrash metal
Tomorrow Comes Today,metalcore metal
Tomorrow Is Dead,death metal
Tomorrow May Fall,metalcore metal//death metal
Tomorrow Will Be Worse,death metal
Tomorrow to Ashes,metalcore metal//death metal
Tomorrow's Eve,progressive metal
Tonantzin,death metal
Tonelada,heavy metal
Tongues,black metal//death metal//doom metal
Tongues of Dying Men,black metal
Tonic Breed,groove metal//thrash metal
Tons of Powder,groove metal//heavy metal
Tony Flores,heavy metal
Tony Martin,heavy metal
Toorn,black metal
Tooth,stoner metal
Top Left Corner,progressive metal
Torben Enevoldsen,heavy metal
Torc,black metal//pagan metal
Torchbearer,black metal//death metal//thrash metal
Torches in the Void,black metal
Torchia,death metal
Torio,heavy metal
Toriton,death metal//thrash metal
Tork Ran,thrash metal//speed metal
Torment Behavior,black metal//death metal//doom metal
Torment Defined,black metal//death metal//thrash metal//grindcore metal
Torment Division,black metal//thrash metal
Torment of Soul,death metal
Tormenter,thrash metal
Tormentia,groove metal
Tormenticon,death metal
Tormentium,black metal
Tormento Bestial,death metal
Tormentor Squad,thrash metal
Torn Face,stoner metal
Torn to Pieces,death metal
Tornado,progressive metal//thrash metal//heavy metal//speed metal
Tornado Attack,thrash metal
Torogdil,black metal//death metal
Torque,groove metal//thrash metal//heavy metal
Torque Show,heavy metal
Torrent,black metal//death metal//progressive metal//thrash metal//speed metal
Torrential,death metal//thrash metal
Torrid Sin,thrash metal
Torrnicator,death metal
Torsofuck,death metal
Torture Eternal,death metal
Torture Incident,grindcore metal
Torture Killer,death metal//thrash metal
Torture Krypt,death metal
Torture Machine,death metal
Torture Rack,death metal
Torture Squad,death metal//thrash metal
Torture Throne,death metal
Torture of Hypocrisy,thrash metal
Tortured Through Memory,death metal
Tortured by Disgust,death metal//thrash metal
Torturhaus,gothic metal
Torturing Decay,death metal
Torturium,black metal
Torvus,black metal//doom metal
Toshiya Matsukawa,heavy metal
Total Anal Infection,groove metal//death metal//grindcore metal
Total Cadas,thrash metal
Total Extinction,black metal
Total Incineration,death metal
Total Infamous Destruction,black metal//thrash metal
Total Loss,thrash metal
Total Massacre,death metal
Totaly Obscene,power metal
Totem and Taboo,thrash metal
Totemtabu,black metal//death metal
Totenkult,black metal
Totenreich,black metal
Totenschrein,black metal
Totentak,thrash metal//heavy metal
Totenwelt,black metal
Totenwinter,black metal
Totgeburt,black metal
Touch of Devil,heavy metal
Touch of Evil,heavy metal
Touch of Mystery,power metal//heavy metal
Touched,heavy metal
Tourmente,death metal//power metal
Towards Global Holocaust,black metal//death metal
Tower Guard,death metal//power metal
Tower of Fire,symphonic metal//power metal
Tower of Nihasa,sludge metal//black metal
Tower of Wankers,death metal//grindcore metal
Towering Terror,thrash metal
Town Tundra,death metal
Toxem,death metal
Toxic,groove metal//death metal//thrash metal//heavy metal
Toxic & Toxic,grindcore metal
Toxic Bleat,thrash metal
Toxic Earth,groove metal//thrash metal
Toxic Hate,death metal
Toxic Poison,thrash metal
Toxic Rain,thrash metal
Toxic Shock,thrash metal//speed metal
Toxic Trash,black metal//thrash metal
Toxic Violence,thrash metal
Toxic War,thrash metal
Toxic Waste,thrash metal
ToxicRose,heavy metal
Toxicmaze,thrash metal
Toxik Attack,thrash metal
Toxik Trash,thrash metal//grindcore metal
Toxikon,death metal
Toxina,thrash metal//heavy metal
Toxkon,thrash metal//speed metal
Toxocara,death metal
Toxovibora,groove metal//thrash metal
Tracer X,power metal//heavy metal
Traces of Death,black metal
Traces of Decay,death metal//grindcore metal
Traces of War,thrash metal
Traci-R,heavy metal
Tracktomotor,groove metal//thrash metal//heavy metal
Tracriomy,death metal
Tractoor,death metal//progressive metal
Tractor,heavy metal
Tractorass,stoner metal//doom metal
Trade,doom metal
Trafalgar,heavy metal
Tragediens Trone,black metal
Tragedy,death metal//power metal//progressive metal//thrash metal
Tragedy Kereta Jenazah,death metal
Tragic Serenade,doom metal
Tragyst,black metal
Traidor,black metal//speed metal
Trailer Trash Terror,thrash metal
Trails of Sorrow,doom metal
Train of Thought,groove metal
Traitors Return to Earth,sludge metal//stoner metal//doom metal
Trakooma,metalcore metal//death metal
Traksion,heavy metal
Trakt,deathcore metal
Trampire,power metal
Trample the Cross,black metal
Trampled Underfoot,power metal//progressive metal
Trance,death metal//heavy metal
Trance of Mine,progressive metal//gothic metal
Tranendal,black metal
Transatlantic,progressive metal
Transcendance Intestinale,death metal//grindcore metal
Transcendent Sea,stoner metal//doom metal
Transcending the Flesh,deathcore metal//death metal
Transfear,thrash metal
Transfix,death metal
Transgress,power metal//heavy metal
Transgression,groove metal//death metal//thrash metal//speed metal
Transgressor,death metal//thrash metal
Transhunter,black metal//doom metal
Transilvanian Beat Club,death metal//gothic metal
Transmetal,death metal//thrash metal
Transnavia,heavy metal
Transneptunian,black metal
Transylvania,black metal//thrash metal//heavy metal
Transyuggoth,black metal
Trap,heavy metal//speed metal
Trascendencia,heavy metal
Trash Core,thrash metal
Trash Gang,heavy metal
Trash Heaven,thrash metal
Trashearth,thrash metal
Trashfire,thrash metal
Trashment,groove metal//thrash metal
Trashnos,power metal//heavy metal
Trashure,thrash metal
Trast,heavy metal
Traste,thrash metal//heavy metal
Traucoholik,folk metal
Trauer,black metal
Traumalice,sludge metal
Traumasphere,death metal
Traumatage,death metal//thrash metal
Traumatic Memories,black metal
Traumator,death metal//thrash metal
Traumatorgue,death metal
Traumen,black metal
Traurigkeit,black metal
Traveler,heavy metal
Travis Broich,heavy metal
Travis Rinker,progressive metal
Traw,heavy metal
Treachery,black metal//death metal//power metal//progressive metal//gothic metal//thrash metal
Tread,groove metal//thrash metal
Treadstone71,heavy metal
Treasure Land,power metal//progressive metal
Treeherder,sludge metal//stoner metal//doom metal
Trees,doom metal
"Trees, Clouds & Silence",black metal
Trelleborg,symphonic metal
Tremble Saith Thy Master,doom metal
Tremors,death metal
Trench Hell,black metal//thrash metal//speed metal
Trench Warfare,black metal//death metal
Trenchfoot,metalcore metal//groove metal//thrash metal
Trepanated,metalcore metal//death metal//thrash metal
Trepanator,death metal//thrash metal
Trephination,death metal
Trepidation,groove metal//death metal
Trepination,death metal
Treron,heavy metal
Treurwilg,doom metal
Trevider,progressive metal//thrash metal
Trevolc,death metal//folk metal
Trevor Lane,power metal//heavy metal
Trial and [T]Error,groove metal//death metal
Trial by Stone,death metal//thrash metal
Trials and Memories,power metal
Tribal,thrash metal
Tribal Rites,death metal//thrash metal
Tribalpython,experimental metal//doom metal
Tribe Nihasa,black metal
Trickshot,metalcore metal//groove metal
Trident,groove metal//black metal//death metal//thrash metal
Triekonos,thrash metal//heavy metal
Trifog,stoner metal//doom metal
Trigger Mekanizm,thrash metal
Trigger Pig,metalcore metal//death metal
Trigger Zone,thrash metal
Triggered,thrash metal
Triguna,death metal//progressive metal
Trimonium,black metal
Trinity Age,deathcore metal//progressive metal//heavy metal
Trino,death metal//thrash metal
Triopus,death metal
Trioxin,groove metal//death metal//thrash metal
Tripas,black metal//thrash metal
Triple Six,death metal
Tripod,power metal//heavy metal
Trippy Wicked & the Cosmic Children of the Knight,stoner metal//doom metal
Triptome,groove metal//thrash metal
Trismus,black metal//death metal
Triste Terre,black metal
Tristesse,progressive metal//doom metal
Tristmoon,black metal//gothic metal
Triton,death metal//heavy metal//speed metal
Tritonus,power metal//progressive metal//heavy metal
Triumph of Death,black metal//death metal
Triumph ov Fire,black metal
Triumphant,black metal//thrash metal//heavy metal
Triumphus Mortis,black metal
Triumvir Foul,death metal
Triuwint,black metal
Trivax,black metal//death metal
Trivial Hate,metalcore metal//death metal
Trivium,metalcore metal//thrash metal//heavy metal
Trizna,progressive metal//thrash metal
Trna,black metal
Tro,heavy metal
Trobar,folk metal
Trocki,death metal//grindcore metal
Trocotombix,grindcore metal
Trogir,black metal//pagan metal
Troglodyte,death metal
Trokar,death metal
Troldhaugen,avant-garde metal//folk metal
